长大卧琥城小区,A2栋1单元侧5号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050093,5#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-005,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,5栋1单元侧16号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050102,16#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-016,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A2栋2单元侧8号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050095,8#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-008,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,5栋2单元侧15号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050101,15#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-015,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A2栋2单元侧7号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050104,7#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-007,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,5栋2单元侧14号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050100,14#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-014,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,A4栋1单元侧13号电梯,蒂森克虏伯电梯,乘客电梯,31104301002009050099,13#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-013,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,1栋2单元侧18号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070011,18#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-018,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,1栋2单元侧19号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070012,19#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-019,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,1栋1单元侧20号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070003,20#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-020,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,1栋1单元侧21号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070020,21#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-021,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,1栋2单元侧22号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070015,22#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-022,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,1栋2单元侧23号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070024,23#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-023,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,2栋2单元侧24号电梯,蒂森克虏伯电梯,乘客电梯,311043010520070010,24#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-024,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,4栋2单元侧33号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070022,33#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-033,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
长大卧琥城小区,5栋1单元侧34号电梯,蒂森克虏伯电梯,乘客电梯,31104301052012070004,34#,蒂森克虏伯电梯有限公司,2009-04-01,E/30000948-034,TKJ800/1.75-JXW,曳引驱动,,,,,,,湖南省长沙市开福区万家丽北路二段368号,,,
