73063部队经济适用房,1#楼西单元西梯,东芝电梯,乘客电梯,31103203032017090042,,日立电梯（中国）有限公司,2017-03-01,GA161690-050,ELCOSMO-E PLUS,曳引驱动,26,26,26,1050,1.75,2017-10-17,和平路24号,,,
73064部队经济适用房,1#楼东单元东梯,东芝电梯,乘客电梯,31103203032017090043,,日立电梯（中国）有限公司,2017-03-01,GA161690-060,ELCOSMO-E PLUS,曳引驱动,26,26,26,1050,1.75,2017-10-17,和平路24号,,,
73065部队经济适用房,2#楼东梯,东芝电梯,乘客电梯,31103203032017090040,,日立电梯（中国）有限公司,2017-03-01,GA161690-100,ELCOSMO-E PLUS,曳引驱动,26,26,26,1050,1.75,2017-10-25,和平路24号,,,
73064部队经济适用房,2#楼西梯,东芝电梯,乘客电梯,31103203032017090039,,日立电梯（中国）有限公司,2017-03-01,GA161690-090,ELCOSMO-E PLUS,曳引驱动,26,26,26,1050,1.75,2017-10-25,和平路24号,,,
73065部队经济适用房,3#楼东梯,东芝电梯,乘客电梯,31103203032017090035,,日立电梯（中国）有限公司,2017-03-01,GA161690-010,ELCOSMO-E PLUS,曳引驱动,26,26,26,1050,1.75,2017-10-17,和平路24号,,,
73066部队经济适用房,3#楼西梯,东芝电梯,乘客电梯,31103203032017090036,,日立电梯（中国）有限公司,2017-03-01,GA161690-020,ELCOSMO-E PLUS,曳引驱动,26,26,26,1050,1.75,2017-10-17,和平路24号,,,
73067部队经济适用房,4#楼东梯,东芝电梯,乘客电梯,31103203032017090037,,日立电梯（中国）有限公司,2017-03-01,GA161690-070,ELCOSMO-E PLUS,曳引驱动,26,26,26,1050,1.75,2017-10-25,和平路24号,,,
73068部队经济适用房,4#楼西梯,东芝电梯,乘客电梯,31103203032017090038,,日立电梯（中国）有限公司,2017-03-01,GA161690-080,ELCOSMO-E PLUS,曳引驱动,26,26,26,1050,1.75,2017-10-25,和平路24号,,,
新生电业小区（南高层）,1号楼南梯,上海三菱电梯,乘客电梯,31103203032002020287,,日立电梯（中国）有限公司,1999-10-01,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,1号楼中梯,上海三菱电梯,乘客电梯,31103203032002020288,,日立电梯（中国）有限公司,1999-10-01,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,1号楼北梯,上海三菱电梯,乘客电梯,31103203032002020289,,日立电梯（中国）有限公司,1999-10-01,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,2号楼东梯,上海三菱电梯,乘客电梯,31103203032002020281,,日立电梯（中国）有限公司,1999-10-01,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,2号楼中梯,上海三菱电梯,乘客电梯,31103203032002020282,,日立电梯（中国）有限公司,1999-10-01,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,2号楼西梯,上海三菱电梯,乘客电梯,31103203032002020286,,日立电梯（中国）有限公司,1999-10-01,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,3号楼东梯,上海三菱电梯,乘客电梯,31103203032002020285,,日立电梯（中国）有限公司,,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,3号楼中梯,上海三菱电梯,乘客电梯,31103203032002020284,,日立电梯（中国）有限公司,,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,3号楼西梯,上海三菱电梯,乘客电梯,31103203032002020279,,日立电梯（中国）有限公司,,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,4号楼东梯,上海三菱电梯,乘客电梯,31103203032002020283,,日立电梯（中国）有限公司,,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,4号楼中梯,上海三菱电梯,乘客电梯,31103203032002020280,,日立电梯（中国）有限公司,,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
新生电业小区（南高层）,4号楼西梯,上海三菱电梯,乘客电梯,31103203032002020278,,日立电梯（中国）有限公司,,不明,TKJ1000/1.75-JX,曳引驱动,28,28,28,1000,1.75,2018-05-25,黄河西路111号,,,
华美生态园（鼓北嘉园）,14#楼西单元南梯,日立电梯,乘客电梯,31103203022011020283,3#,日立电梯（中国）有限公司,2010-05-01,10G007050,HGP-825-CO105,曳引驱动,16,16,16,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,14#楼西单元北梯,日立电梯,乘客电梯,31103203022011020279,4#,日立电梯（中国）有限公司,2010-05-01,10G007051,HGP-825-CO105,曳引驱动,16,16,16,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,14#楼东单元南梯,日立电梯,乘客电梯,31103203022011020282,1#,日立电梯（中国）有限公司,2010-05-01,10G007052,HGP-825-CO105,曳引驱动,16,16,16,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,14#楼东单元北梯,日立电梯,乘客电梯,31103203022011020281,2#,日立电梯（中国）有限公司,2010-05-01,10G007053,HGP-825-CO105,曳引驱动,16,16,16,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,15#楼东梯,日立电梯,乘客电梯,31103203022011020277,5#,日立电梯（中国）有限公司,2010-05-01,10G007049,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,15#楼西梯,日立电梯,乘客电梯,31103203022011020278,6#,日立电梯（中国）有限公司,2010-05-01,10G007048,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,23#楼西梯,日立电梯,乘客电梯,31103203022012060639,2#,日立电梯（中国）有限公司,2010-05-01,10G058940,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,23#楼东梯,日立电梯,乘客电梯,31103203022012060643,1#,日立电梯（中国）有限公司,2011-09-01,10G058941,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,27#楼东梯,日立电梯,乘客电梯,31103203022012060641,3#,日立电梯（中国）有限公司,2010-05-01,10G058943,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,27#楼西梯,日立电梯,乘客电梯,31103203022012060647,4#,日立电梯（中国）有限公司,2011-09-01,10G058942,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,32#楼东梯,日立电梯,乘客电梯,31103203022012060645,5#,日立电梯（中国）有限公司,2011-09-01,10G058945,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,32#楼西梯,日立电梯,乘客电梯,31103203022012060642,6#,日立电梯（中国）有限公司,2011-09-01,10G058944,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,35#楼东单元南梯,日立电梯,乘客电梯,31103203022012060648,8#,日立电梯（中国）有限公司,2011-09-01,10G058949,HGP-825-CO105,曳引驱动,18,18,18,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,35#楼东单元北梯,日立电梯,乘客电梯,31103203022012060640,7#,日立电梯（中国）有限公司,2011-09-01,10G058948,HGP-825-CO105,曳引驱动,18,18,18,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,35#楼西单元南梯,日立电梯,乘客电梯,31103203022012060644,10#,日立电梯（中国）有限公司,2011-09-01,10G058946,HGP-825-CO105,曳引驱动,18,18,18,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,35#楼西单元北梯,日立电梯,乘客电梯,31103203022012060646,9#,日立电梯（中国）有限公司,2011-09-01,10G058947,HGP-825-CO105,曳引驱动,18,18,18,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,36#楼东单元南梯,日立电梯,乘客电梯,31103203022012060649,12#,日立电梯（中国）有限公司,2011-09-01,10G058951,HGP-825-CO105,曳引驱动,16,16,16,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,36#楼东单元北梯,日立电梯,乘客电梯,31103203022012060650,11#,日立电梯（中国）有限公司,2011-09-01,10G058950,HGP-825-CO105,曳引驱动,16,16,16,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,36#楼西单元南梯,日立电梯,乘客电梯,31103203022012060652,14#,日立电梯（中国）有限公司,2011-09-01,10G058953,HGP-825-CO105,曳引驱动,16,16,16,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
华美生态园（鼓北嘉园）,36#楼西单元北梯,日立电梯,乘客电梯,31103203022012060651,13#,日立电梯（中国）有限公司,2011-09-01,10G058952,HGP-825-CO105,曳引驱动,16,16,16,825,1.75,2017-12-19,牌楼街道奔腾大道118号,,,
民主小区（北高层）,A座南梯,华升富士达电梯,乘客电梯,31103203022005091829,1#,日立电梯（中国）有限公司,2004-08-01,AAA2004,TKJ1000/2.5-JX,曳引驱动,35,35,35,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,A座北梯,华升富士达电梯,乘客电梯,31103203022005091817,2#,日立电梯（中国）有限公司,2004-08-01,AAA2002,TKJ1000/2.5-JX,曳引驱动,36,36,36,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,B座南梯,华升富士达电梯,乘客电梯,31103203022005091819,4#,日立电梯（中国）有限公司,2004-08-01,AAA2006,TKJ1000/2.5-JX,曳引驱动,28,28,28,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,B座北梯,华升富士达电梯,乘客电梯,31103203022005091821,3#,日立电梯（中国）有限公司,2004-08-01,AAA2008,TKJ1000/2.5-JX,曳引驱动,27,27,27,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,C座南梯,华升富士达电梯,乘客电梯,31103203022005091822,5#,日立电梯（中国）有限公司,2004-08-01,AAA2012,TKJ1000/2.5-JX,曳引驱动,35,35,35,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,C座中梯,华升富士达电梯,乘客电梯,31103203022005091826,6#,日立电梯（中国）有限公司,2004-08-01,AAA2013,TKJ1000/2.5-JX,曳引驱动,35,35,35,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,C座北梯,华升富士达电梯,乘客电梯,31103203022005091818,7#,日立电梯（中国）有限公司,2004-08-01,AAA2010,TKJ1000/2.5-JX,曳引驱动,36,36,36,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,D座南梯,华升富士达电梯,乘客电梯,31103203022005091820,8#,日立电梯（中国）有限公司,2004-08-01,AAA2014,TKJ1000/2.5-JX,曳引驱动,35,35,35,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,D座中梯,华升富士达电梯,乘客电梯,31103203022005091830,9#,日立电梯（中国）有限公司,2004-08-01,AAA2015,TKJ1000/2.5-JX,曳引驱动,35,35,35,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,D座北梯,华升富士达电梯,乘客电梯,31103203022005091825,10#,广州广日电梯工业有限公司,2004-08-01,AAA2011,TKJ1000/2.5-JX,曳引驱动,36,36,36,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,E座南梯,华升富士达电梯,乘客电梯,31103203022005091828,11#,广州广日电梯工业有限公司,2004-08-01,AAA2007,TKJ1000/2.5-JX,曳引驱动,28,28,28,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,E座北梯,华升富士达电梯,乘客电梯,31103203022005091827,12#,广州广日电梯工业有限公司,2004-08-01,AAA2009,TKJ1000/2.5-JX,曳引驱动,27,27,27,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,F座南梯,华升富士达电梯,乘客电梯,31103203022005091824,13#,广州广日电梯工业有限公司,2004-08-01,AAA2005,TKJ1000/2.5-JX,曳引驱动,35,35,35,1000,2.5,2017-09-04,夹河东路2-3号,,,
民主小区（北高层）,F座北梯,华升富士达电梯,乘客电梯,31103203022005091823,14#,广州广日电梯工业有限公司,2004-08-01,AAA2003,TKJ1000/2.5-JX,曳引驱动,36,36,36,1000,2.5,2017-09-04,夹河东路2-3号,,,
华美风景园,A5号楼1单元,日立电梯,乘客电梯,31103203112012081079,L1,广州广日电梯工业有限公司,2011-02-01,10G046257,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,A5号楼2单元,日立电梯,乘客电梯,31103203112012081080,L2,广州广日电梯工业有限公司,2011-02-01,10G046258,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,A9号楼1单元,日立电梯,乘客电梯,31103203112012081077,L3,广州广日电梯工业有限公司,2011-02-01,10G046259,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,A9号楼2单元,日立电梯,乘客电梯,31103203112012081083,L4,广州广日电梯工业有限公司,2011-02-01,10G046260,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,A10号楼1单元,日立电梯,乘客电梯,31103203112012081085,L5,广州广日电梯工业有限公司,2011-02-01,10G046263,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,A10号楼2单元,日立电梯,乘客电梯,31103203112012081086,L6,广州广日电梯工业有限公司,2011-02-01,10G046264,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,A13号楼1单元,日立电梯,乘客电梯,31103203112012081084,L7,广州广日电梯工业有限公司,2011-02-01,10G046262,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,A13号楼2单元,日立电梯,乘客电梯,31103203112012081082,L8,广州广日电梯工业有限公司,2011-02-01,10G046261,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,B6号楼1单元,日立电梯,乘客电梯,31103203112012081087,L9,广州广日电梯工业有限公司,2011-02-01,10G046265,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,B6号楼2单元,日立电梯,乘客电梯,31103203112012081090,L10,广州广日电梯工业有限公司,2011-02-01,10G046266,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,B7号楼1单元,日立电梯,乘客电梯,31103203112012081089,L11,广州广日电梯工业有限公司,2011-02-01,10G046267,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,B7号楼2单元,日立电梯,乘客电梯,31103203112012081088,L12,广州广日电梯工业有限公司,2011-12-01,10G046268,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,B8号楼1单元,日立电梯,乘客电梯,31103203112012081091,L13,广州广日电梯工业有限公司,2011-02-01,10G046269,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,B8号楼2单元,日立电梯,乘客电梯,31103203112012081093,L14,广州广日电梯工业有限公司,2011-02-01,10G046270,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,B9号楼1单元,日立电梯,乘客电梯,31103203112012081092,L15,广州广日电梯工业有限公司,2011-02-01,10G046271,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,B9号楼2单元,日立电梯,乘客电梯,31103203112012081094,L16,上海三菱电梯有限公司,2011-02-01,10G046272,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,B10号楼1单元,日立电梯,乘客电梯,31103203112012081081,L17,上海三菱电梯有限公司,2011-02-01,10G046273,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,B10号楼2单元,日立电梯,乘客电梯,31103203112012081078,L18,上海三菱电梯有限公司,2011-02-01,10G046274,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,C1号楼1单元,日立电梯,乘客电梯,31103203022013010191,,上海三菱电梯有限公司,2011-02-01,10G046286,HGE-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,C1号楼2单元,日立电梯,乘客电梯,31103203022013010192,,上海三菱电梯有限公司,2011-02-01,10G046284,HGE-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,C2号楼1单元,日立电梯,乘客电梯,31103203022013010193,,上海三菱电梯有限公司,2011-02-01,10G046287,HGE-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,C2号楼2单元,日立电梯,乘客电梯,31103203022013010190,,上海三菱电梯有限公司,2011-02-01,10G046288,HGE-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,C2号楼3单元,日立电梯,乘客电梯,31103203022013010194,,上海三菱电梯有限公司,2011-02-01,10G046289,HGE-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-10,"
江苏省徐州市泉山区311国道",,,
华美风景园,C3号楼1单元,日立电梯,乘客电梯,31103203112012060661,L19,上海三菱电梯有限公司,2011-02-01,10G046275,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,C3号楼2单元,日立电梯,乘客电梯,31103203112012060653,L20,上海三菱电梯有限公司,2011-02-01,10G046276,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,C3号楼3单元,日立电梯,乘客电梯,31103203112012060660,L21,上海三菱电梯有限公司,2011-02-01,10G046277,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,C11号楼1单元,日立电梯,乘客电梯,31103203112012060657,L22,上海三菱电梯有限公司,2011-02-01,10G046280,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,C11号楼2单元,日立电梯,乘客电梯,31103203112012060658,L23,上海三菱电梯有限公司,2011-02-01,10G046279,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,C11号楼3单元,日立电梯,乘客电梯,31103203112012060659,L24,上海三菱电梯有限公司,2011-02-01,10G046278,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,C18号楼1单元,日立电梯,乘客电梯,31103203112012060654,L25,上海三菱电梯有限公司,2011-02-01,10G046283,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,C18号楼2单元,日立电梯,乘客电梯,31103203112012060655,L26,上海三菱电梯有限公司,2011-02-01,10G046282,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
华美风景园,C18号楼3单元,日立电梯,乘客电梯,31103203112012060656,L27,上海三菱电梯有限公司,2011-02-01,10G046281,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2018-01-15,"
江苏省徐州市泉山区311国道",,,
徐矿城小区,1号楼东单元,日立电梯,乘客电梯,31103203022012030290,1#,上海三菱电梯有限公司,2010-12-01,10G025468(控制柜）,HGP-825-CO105,曳引驱动,17,17,17,825,1.75,2017-11-05,九里平山北路,,,
徐矿城小区,1号楼西单元,日立电梯,乘客电梯,31103203022012030291,2#,上海三菱电梯有限公司,2010-12-01,10G025469(控制柜）,HGP-825-CO105,曳引驱动,17,17,17,825,1.75,2017-11-05,九里平山北路,,,
徐矿城小区,2号楼东单元,日立电梯,乘客电梯,31103203022012030292,3#,上海三菱电梯有限公司,2010-12-01,10G025470(控制柜）,HGP-825-CO105,曳引驱动,18,18,18,825,1.75,2017-11-05,九里平山北路,,,
徐矿城小区,2号楼西单元,日立电梯,乘客电梯,31103203022012030293,4#,上海三菱电梯有限公司,2010-12-01,10G025471(控制柜）,HGP-825-CO105,曳引驱动,18,18,18,825,1.75,2017-11-05,九里平山北路,,,
徐矿城小区,3号楼东单元,日立电梯,乘客电梯,31103203022012030294,5#,上海三菱电梯有限公司,2010-12-01,10G025472(控制柜）,HGP-825-CO105,曳引驱动,18,18,18,825,1.75,2017-11-05,九里平山北路,,,
徐矿城小区,3号楼西单元,日立电梯,乘客电梯,31103203022012030295,6#,上海三菱电梯有限公司,2010-12-01,10G025473(控制柜）,HGP-825-CO105,曳引驱动,18,18,18,825,1.75,2017-11-05,九里平山北路,,,
徐矿城小区,9号楼1单元,日立电梯,乘客电梯,31103203022012030297,8#,上海三菱电梯有限公司,2010-12-01,10G025485(控制柜）,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,9号楼2单元,日立电梯,乘客电梯,31103203022012030296,7#,上海三菱电梯有限公司,2010-12-01,10G025484(控制柜）,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,10号楼1单元,日立电梯,乘客电梯,31103203022012030298,9#,上海三菱电梯有限公司,2010-12-01,10G025487(控制柜）,HGP-825-CO90,曳引驱动,9,9,9,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,10号楼2单元,日立电梯,乘客电梯,31103203022012030299,10#,上海三菱电梯有限公司,2010-12-01,10G025486(控制柜）,HGP-825-CO90,曳引驱动,9,9,9,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,11号楼1单元,日立电梯,乘客电梯,31103203022012030301,12#,上海三菱电梯有限公司,2010-12-01,10G025489(控制柜）,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,11号楼2单元,日立电梯,乘客电梯,31103203022012030300,11#,上海三菱电梯有限公司,2010-12-01,10G025488,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,12号楼1单元,日立电梯,乘客电梯,31103203022012030303,14#,上海三菱电梯有限公司,2010-12-01,10G025491,HGP-825-CO90,曳引驱动,9,9,9,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,12号楼2单元,日立电梯,乘客电梯,31103203022012030302,13#,上海三菱电梯有限公司,2010-12-01,10G025490(控制柜）,HGP-825-CO90,曳引驱动,9,9,9,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,13号楼1单元,日立电梯,乘客电梯,31103203022012030305,16#,上海三菱电梯有限公司,2010-12-01,10G025493(控制柜）,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,13号楼2单元,日立电梯,乘客电梯,31103203022012030304,15#,上海三菱电梯有限公司,2011-01-01,10G025492(控制柜）,HGP-825-CO90,曳引驱动,11,11,11,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,14号楼1单元,日立电梯,乘客电梯,31103203022012030307,18#,上海三菱电梯有限公司,2010-10-01,10G025495(控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,14号楼2单元,日立电梯,乘客电梯,31103203022012030306,17#,上海三菱电梯有限公司,2010-10-01,10G025494(控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,15号楼1单元,日立电梯,乘客电梯,31103203022012030309,20#,上海三菱电梯有限公司,2010-10-01,10G025507,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,15号楼2单元,日立电梯,乘客电梯,31103203022012030308,19#,上海三菱电梯有限公司,2011-01-01,10G025506（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,16号楼1单元,日立电梯,乘客电梯,31103203022012030311,22#,上海三菱电梯有限公司,2010-12-01,10G025507（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,16号楼2单元,日立电梯,乘客电梯,31103203022012030310,21#,上海三菱电梯有限公司,2010-10-01,10G025496（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,17号楼1单元,日立电梯,乘客电梯,31103203022012030313,24#,上海三菱电梯有限公司,2010-12-01,10G025499（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,17号楼2单元,日立电梯,乘客电梯,31103203022012030312,23#,上海三菱电梯有限公司,2010-10-01,10G02500（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,18号楼1单元,日立电梯,乘客电梯,31103203022012030315,26#,上海三菱电梯有限公司,2010-10-01,10G025503（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,18号楼2单元,日立电梯,乘客电梯,31103203022012030314,25#,上海三菱电梯有限公司,2010-12-01,10G025502（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,19号楼1单元,日立电梯,乘客电梯,31103203022012030319,28#,上海三菱电梯有限公司,2010-12-01,10G025505（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,19号楼2单元,日立电梯,乘客电梯,31103203022012030316,27#,上海三菱电梯有限公司,2010-12-01,10G025504（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
徐矿城小区,20号楼1单元,日立电梯,乘客电梯,31103203022012030318,30#,上海三菱电梯有限公司,2010-12-01,10G025501（控制柜）,HGP-825-CO90,曳引驱动,12,12,12,825,1.5,2017-11-05,九里平山北路,,,
